STATE,SECTOR,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
Texas,   Real estate and rental and leasing ,"$81,525,200,000","$83,711,200,000","$88,773,600,000","$92,497,300,000","$90,739,500,000","$93,394,400,000","$94,558,100,000","$97,630,100,000","$107,106,900,000","$121,338,500,000","$120,222,800,000","$116,097,200,000","$112,896,600,000","$120,280,900,000","$128,334,500,000","$131,646,600,000","$137,982,000,000","$147,128,100,000","$147,398,800,000","$152,109,300,000","$158,051,100,000","$166,754,800,000","$173,980,800,000","$190,830,200,000","$198,073,800,000"
Texas,"   Professional, scientific, and technical services ","$51,850,600,000","$56,389,100,000","$58,011,800,000","$61,753,000,000","$65,225,700,000","$66,130,700,000","$65,231,900,000","$66,778,000,000","$69,889,200,000","$74,748,600,000","$77,994,500,000","$85,628,600,000","$80,490,300,000","$84,367,500,000","$88,941,200,000","$94,047,900,000","$96,122,200,000","$100,846,000,000","$104,821,300,000","$106,890,800,000","$110,608,600,000","$118,150,300,000","$128,434,400,000","$123,118,900,000","$138,540,900,000"
Texas,   Management of companies and enterprises ,"$4,428,300,000","$4,390,500,000","$4,312,500,000","$4,628,800,000","$5,476,100,000","$5,935,100,000","$6,402,700,000","$7,111,700,000","$8,429,100,000","$8,940,800,000","$10,326,700,000","$11,040,300,000","$10,610,900,000","$11,519,500,000","$12,389,000,000","$13,990,600,000","$14,552,300,000","$18,729,300,000","$19,161,100,000","$19,577,200,000","$22,723,600,000","$25,791,500,000","$28,069,100,000","$27,512,100,000","$32,512,900,000"
Texas,   Administrative and support and waste management and remediation services ,"$21,247,900,000","$22,521,200,000","$23,623,100,000","$25,236,200,000","$25,686,400,000","$25,291,100,000","$26,679,000,000","$29,207,900,000","$32,057,300,000","$34,641,500,000","$37,826,900,000","$39,267,400,000","$36,903,600,000","$39,090,700,000","$41,492,700,000","$42,943,400,000","$44,869,000,000","$47,502,000,000","$47,813,500,000","$46,779,900,000","$49,713,900,000","$52,438,800,000","$53,831,500,000","$53,194,000,000","$61,583,600,000"
Texas,   Educational services ,"$5,738,900,000","$5,754,800,000","$6,636,400,000","$6,927,800,000","$7,242,700,000","$7,169,000,000","$7,447,200,000","$7,866,000,000","$7,624,500,000","$7,717,700,000","$7,873,600,000","$8,485,100,000","$9,398,700,000","$9,911,400,000","$10,116,200,000","$10,174,200,000","$10,202,800,000","$10,199,000,000","$10,418,300,000","$11,091,000,000","$11,324,000,000","$11,674,200,000","$12,331,200,000","$11,357,300,000","$11,941,700,000"
Texas,   Health care and social assistance ,"$51,263,000,000","$51,724,300,000","$52,417,200,000","$54,336,200,000","$56,769,500,000","$60,450,100,000","$61,465,800,000","$63,471,800,000","$63,428,800,000","$66,601,100,000","$67,166,100,000","$71,809,400,000","$76,369,800,000","$78,674,200,000","$80,965,100,000","$82,455,600,000","$84,372,300,000","$87,165,700,000","$92,466,600,000","$95,750,900,000","$97,737,600,000","$100,066,000,000","$103,251,900,000","$101,510,800,000","$105,652,300,000"
Texas,"   Arts, entertainment, and recreation ","$5,506,600,000","$5,350,100,000","$5,590,100,000","$5,687,500,000","$5,299,700,000","$5,823,500,000","$5,994,300,000","$5,816,400,000","$5,739,000,000","$6,026,100,000","$6,103,600,000","$6,179,000,000","$6,630,700,000","$6,567,900,000","$7,043,400,000","$7,264,000,000","$7,792,700,000","$8,427,800,000","$9,035,500,000","$9,839,600,000","$10,647,100,000","$11,083,000,000","$11,532,600,000","$7,344,800,000","$9,739,500,000"
Texas,   Accommodation and food services ,"$26,886,500,000","$28,755,200,000","$30,896,400,000","$32,775,700,000","$32,017,100,000","$32,519,600,000","$33,187,400,000","$34,019,800,000","$33,919,600,000","$36,524,600,000","$36,342,300,000","$35,560,600,000","$33,472,700,000","$34,594,800,000","$35,324,600,000","$36,280,800,000","$36,573,800,000","$40,087,000,000","$42,168,300,000","$41,778,200,000","$41,020,200,000","$40,208,600,000","$41,385,100,000","$33,327,300,000","$40,287,500,000"
Texas,  Other services (except government and government enterprises) ,"$27,717,700,000","$29,928,900,000","$30,383,600,000","$30,878,600,000","$27,684,400,000","$28,236,300,000","$27,413,700,000","$27,406,200,000","$27,904,400,000","$28,633,300,000","$28,643,100,000","$27,916,200,000","$26,956,200,000","$26,696,900,000","$26,533,400,000","$27,715,300,000","$28,079,100,000","$29,526,400,000","$29,438,700,000","$28,869,300,000","$28,730,800,000","$29,544,000,000","$30,241,400,000","$27,681,000,000","$28,752,200,000"
Texas, Government and government enterprises ,"$116,928,000,000","$117,310,900,000","$119,921,100,000","$124,136,600,000","$126,446,800,000","$130,744,600,000","$133,445,900,000","$132,887,700,000","$134,878,900,000","$136,641,600,000","$140,162,700,000","$144,457,900,000","$148,591,600,000","$151,254,400,000","$149,593,400,000","$151,526,900,000","$151,362,100,000","$151,682,400,000","$154,163,000,000","$158,466,500,000","$161,284,300,000","$161,492,600,000","$161,696,900,000","$165,385,600,000","$166,504,400,000"
Utah,"  Agriculture, forestry, fishing and hunting ","$653,300,000","$713,100,000","$784,000,000","$821,900,000","$905,900,000","$761,400,000","$716,500,000","$780,100,000","$855,800,000","$747,300,000","$660,000,000","$647,300,000","$576,000,000","$755,900,000","$790,000,000","$710,900,000","$934,200,000","$1,101,500,000","$1,246,200,000","$1,201,500,000","$1,174,100,000","$1,254,700,000","$1,288,600,000","$1,207,400,000","$973,300,000"
Utah,"  Mining, quarrying, and oil and gas extraction ","$2,358,900,000","$2,360,300,000","$2,326,400,000","$2,393,200,000","$2,734,300,000","$2,413,400,000","$2,319,500,000","$2,637,300,000","$3,196,200,000","$3,848,900,000","$4,134,300,000","$3,960,200,000","$4,413,700,000","$4,215,500,000","$4,317,000,000","$4,081,300,000","$4,280,000,000","$4,996,400,000","$4,191,100,000","$3,969,600,000","$4,302,000,000","$4,318,000,000","$4,544,100,000","$4,540,500,000","$4,521,800,000"
Utah,  Utilities ,"$1,271,500,000","$1,247,000,000","$1,376,100,000","$1,376,900,000","$1,252,600,000","$1,313,600,000","$1,129,300,000","$1,230,900,000","$1,198,500,000","$1,301,800,000","$1,333,500,000","$1,438,200,000","$1,343,800,000","$1,511,000,000","$1,591,800,000","$1,713,000,000","$1,746,600,000","$1,685,000,000","$1,782,800,000","$1,911,300,000","$2,003,200,000","$2,160,800,000","$2,458,100,000","$2,979,300,000","$2,878,700,000"
Utah,  Construction ,"$6,817,400,000","$7,243,300,000","$7,439,800,000","$7,187,600,000","$6,568,000,000","$6,040,200,000","$6,061,500,000","$6,475,800,000","$6,936,700,000","$7,775,500,000","$8,524,000,000","$7,450,200,000","$5,680,900,000","$5,465,100,000","$5,384,100,000","$6,214,800,000","$6,509,200,000","$7,070,900,000","$7,651,500,000","$8,285,600,000","$8,857,100,000","$9,358,500,000","$9,862,800,000","$10,720,800,000","$11,109,600,000"
Utah,  Manufacturing ,"$8,550,500,000","$8,993,700,000","$8,998,500,000","$10,010,600,000","$9,042,200,000","$9,378,800,000","$10,440,700,000","$11,218,700,000","$11,939,400,000","$13,413,200,000","$14,617,400,000","$14,811,500,000","$17,692,500,000","$18,819,000,000","$18,697,100,000","$16,118,400,000","$16,664,500,000","$16,424,500,000","$17,192,600,000","$16,933,500,000","$18,385,400,000","$20,193,900,000","$21,571,100,000","$21,386,300,000","$23,629,800,000"
Utah,  Wholesale trade ,"$3,994,700,000","$4,582,000,000","$4,743,700,000","$4,922,800,000","$5,089,700,000","$5,098,600,000","$5,260,500,000","$5,640,400,000","$6,204,000,000","$6,548,000,000","$6,956,600,000","$7,059,900,000","$6,160,100,000","$6,293,700,000","$6,473,800,000","$6,717,500,000","$6,947,100,000","$7,192,900,000","$7,550,400,000","$7,978,100,000","$8,335,100,000","$8,541,900,000","$8,479,300,000","$8,891,100,000","$9,491,800,000"
Utah,  Retail trade ,"$5,580,600,000","$6,138,000,000","$6,277,400,000","$6,301,700,000","$6,534,200,000","$6,774,400,000","$7,233,500,000","$7,759,700,000","$8,024,200,000","$8,657,400,000","$8,899,100,000","$8,498,700,000","$8,079,300,000","$8,224,600,000","$8,437,500,000","$8,964,000,000","$9,205,500,000","$9,328,600,000","$9,970,600,000","$10,967,700,000","$11,433,300,000","$12,311,500,000","$12,590,800,000","$12,499,100,000","$12,859,900,000"
Utah,  Transportation and warehousing ,"$3,931,200,000","$4,118,700,000","$3,858,600,000","$3,722,700,000","$3,334,400,000","$3,352,300,000","$3,446,600,000","$3,844,200,000","$4,212,500,000","$4,442,200,000","$4,640,100,000","$4,271,600,000","$4,015,900,000","$4,301,100,000","$4,420,000,000","$4,422,300,000","$4,493,100,000","$4,553,000,000","$4,827,800,000","$5,028,800,000","$5,321,300,000","$5,499,800,000","$5,713,900,000","$4,913,200,000","$5,202,500,000"
Utah,  Information ,"$1,988,900,000","$2,442,600,000","$2,873,100,000","$2,677,800,000","$2,792,600,000","$3,201,100,000","$3,371,900,000","$3,763,000,000","$4,279,900,000","$4,678,900,000","$4,818,600,000","$5,307,700,000","$4,935,000,000","$5,027,900,000","$5,318,100,000","$5,310,000,000","$5,877,400,000","$6,215,400,000","$6,956,700,000","$7,901,600,000","$8,508,900,000","$9,432,800,000","$10,468,300,000","$11,433,900,000","$13,367,100,000"
Utah,   Finance and insurance ,"$3,497,500,000","$4,246,900,000","$5,065,400,000","$6,102,800,000","$7,474,100,000","$8,319,800,000","$7,923,700,000","$9,216,700,000","$9,450,000,000","$10,490,400,000","$10,504,800,000","$9,114,800,000","$8,918,100,000","$8,235,300,000","$9,461,900,000","$11,046,500,000","$10,399,200,000","$10,884,000,000","$11,356,800,000","$11,508,100,000","$11,397,100,000","$12,119,700,000","$12,570,200,000","$13,479,100,000","$14,800,100,000"
Utah,   Real estate and rental and leasing ,"$8,980,600,000","$9,273,000,000","$9,901,200,000","$10,114,300,000","$10,538,800,000","$10,220,500,000","$10,434,800,000","$10,755,300,000","$12,682,300,000","$13,102,900,000","$14,265,400,000","$15,636,100,000","$14,649,100,000","$15,405,600,000","$16,069,300,000","$16,424,800,000","$16,746,300,000","$16,692,400,000","$16,906,500,000","$17,890,200,000","$18,669,900,000","$20,282,900,000","$20,628,800,000","$20,839,000,000","$21,832,000,000"
Utah,"   Professional, scientific, and technical services ","$3,848,700,000","$4,059,000,000","$4,151,600,000","$4,425,800,000","$4,596,200,000","$4,671,200,000","$4,768,600,000","$4,916,000,000","$5,338,800,000","$5,861,500,000","$6,293,200,000","$6,969,300,000","$6,674,700,000","$6,823,000,000","$7,359,200,000","$7,743,400,000","$8,771,200,000","$9,392,000,000","$9,720,700,000","$10,039,800,000","$10,431,700,000","$11,996,000,000","$13,271,000,000","$13,864,400,000","$15,312,200,000"
Utah,   Management of companies and enterprises ,"$2,424,900,000","$2,385,900,000","$2,588,900,000","$2,371,600,000","$2,463,100,000","$2,306,600,000","$2,124,800,000","$1,874,500,000","$1,863,500,000","$1,926,100,000","$1,854,500,000","$1,890,600,000","$1,796,600,000","$1,916,600,000","$1,848,000,000","$2,026,900,000","$2,065,200,000","$2,128,400,000","$2,140,700,000","$2,256,800,000","$2,323,900,000","$2,454,800,000","$2,588,300,000","$2,741,800,000","$2,940,700,000"
Utah,   Administrative and support and waste management and remediation services ,"$2,088,400,000","$2,141,900,000","$2,315,500,000","$2,391,500,000","$2,455,000,000","$2,417,200,000","$2,436,800,000","$2,510,400,000","$2,792,900,000","$3,066,000,000","$3,368,700,000","$3,358,800,000","$3,032,300,000","$3,241,600,000","$3,343,800,000","$3,541,200,000","$3,780,400,000","$4,002,700,000","$4,095,400,000","$4,230,100,000","$4,504,700,000","$4,698,900,000","$5,016,500,000","$5,009,200,000","$5,430,600,000"
Utah,   Educational services ,"$1,115,600,000","$1,074,700,000","$1,183,200,000","$1,254,100,000","$1,288,100,000","$1,279,200,000","$1,294,100,000","$1,377,600,000","$1,428,500,000","$1,525,100,000","$1,576,100,000","$1,688,600,000","$1,792,600,000","$1,872,500,000","$1,900,000,000","$1,908,300,000","$1,929,000,000","$1,972,100,000","$2,033,900,000","$2,140,700,000","$2,187,700,000","$2,336,000,000","$2,487,400,000","$2,443,200,000","$2,549,600,000"
Utah,   Health care and social assistance ,"$4,366,500,000","$4,481,700,000","$4,574,500,000","$4,690,100,000","$4,700,000,000","$4,917,700,000","$5,174,400,000","$5,460,500,000","$5,729,300,000","$6,238,600,000","$6,303,400,000","$6,759,800,000","$7,037,300,000","$7,000,000,000","$7,244,400,000","$7,399,600,000","$7,778,800,000","$7,867,800,000","$8,216,300,000","$8,795,700,000","$9,051,300,000","$9,480,900,000","$9,835,200,000","$9,795,800,000","$10,307,700,000"
Utah,"   Arts, entertainment, and recreation ","$569,600,000","$599,100,000","$621,000,000","$685,900,000","$749,900,000","$900,800,000","$729,800,000","$752,200,000","$766,900,000","$825,900,000","$857,700,000","$858,800,000","$875,600,000","$930,100,000","$969,900,000","$1,030,300,000","$1,085,800,000","$1,118,700,000","$1,131,900,000","$1,250,500,000","$1,391,500,000","$1,432,100,000","$1,422,600,000","$1,100,000,000","$1,422,100,000"
Utah,   Accommodation and food services ,"$2,260,800,000","$2,460,300,000","$2,586,400,000","$2,736,900,000","$2,728,500,000","$2,836,600,000","$2,769,000,000","$2,778,800,000","$2,843,500,000","$3,118,900,000","$3,225,500,000","$3,159,900,000","$2,804,900,000","$2,876,300,000","$3,004,600,000","$3,079,200,000","$3,130,700,000","$3,249,600,000","$3,469,800,000","$3,505,500,000","$3,720,600,000","$3,984,100,000","$4,228,000,000","$3,461,500,000","$4,264,800,000"
Utah,  Other services (except government and government enterprises) ,"$3,300,200,000","$3,692,000,000","$3,630,400,000","$3,632,800,000","$3,397,900,000","$3,570,400,000","$3,572,400,000","$3,643,100,000","$3,542,600,000","$3,607,400,000","$3,584,700,000","$3,604,800,000","$3,489,500,000","$3,407,500,000","$3,427,300,000","$3,602,200,000","$3,626,100,000","$3,787,400,000","$3,803,500,000","$3,808,700,000","$3,932,100,000","$4,039,800,000","$4,075,100,000","$4,218,400,000","$4,372,000,000"
Utah, Government and government enterprises ,"$15,067,900,000","$15,087,700,000","$15,358,600,000","$15,763,900,000","$15,979,100,000","$16,104,900,000","$16,069,800,000","$16,238,900,000","$16,727,100,000","$17,115,300,000","$17,169,000,000","$17,634,900,000","$17,440,300,000","$17,552,700,000","$17,904,100,000","$17,457,900,000","$17,168,400,000","$17,364,200,000","$17,359,200,000","$18,117,500,000","$18,777,000,000","$18,809,800,000","$19,261,600,000","$19,600,900,000","$20,016,800,000"
Vermont,"  Agriculture, forestry, fishing and hunting ","$336,300,000","$386,100,000","$429,500,000","$477,000,000","$480,600,000","$419,100,000","$425,300,000","$473,100,000","$557,900,000","$493,800,000","$511,600,000","$526,100,000","$461,900,000","$511,900,000","$499,200,000","$449,600,000","$491,400,000","$600,200,000","$537,000,000","$570,500,000","$561,800,000","$533,400,000","$621,300,000","$516,400,000","$416,200,000"
Vermont,"  Mining, quarrying, and oil and gas extraction ","$139,300,000","$157,500,000","$182,700,000","$192,800,000","$215,100,000","$218,800,000","$268,900,000","$223,500,000","$235,200,000","$239,100,000","$214,700,000","$198,200,000","$256,800,000","$252,900,000","$223,700,000","$191,700,000","$186,400,000","$193,200,000","$216,500,000","$201,400,000","$216,300,000","$135,500,000","$117,900,000","$167,200,000","$167,400,000"
Vermont,  Utilities ,"$543,900,000","$538,400,000","$611,700,000","$602,000,000","$500,300,000","$529,200,000","$506,200,000","$577,100,000","$537,200,000","$536,200,000","$568,400,000","$582,700,000","$624,800,000","$720,700,000","$659,300,000","$718,200,000","$737,000,000","$675,700,000","$678,700,000","$589,700,000","$562,500,000","$586,400,000","$569,700,000","$581,400,000","$541,700,000"
Vermont,  Construction ,"$1,218,700,000","$1,251,400,000","$1,364,100,000","$1,461,600,000","$1,511,000,000","$1,468,600,000","$1,448,800,000","$1,520,500,000","$1,419,600,000","$1,348,900,000","$1,232,700,000","$1,099,800,000","$1,082,800,000","$1,089,000,000","$1,104,600,000","$1,099,800,000","$1,023,200,000","$953,800,000","$926,100,000","$934,500,000","$924,900,000","$894,300,000","$873,200,000","$813,400,000","$856,900,000"
Vermont,  Manufacturing ,"$1,719,700,000","$1,776,400,000","$1,965,600,000","$2,252,800,000","$2,445,100,000","$2,445,900,000","$2,571,700,000","$2,734,200,000","$2,724,900,000","$3,072,400,000","$2,655,300,000","$3,014,900,000","$2,581,800,000","$3,118,900,000","$3,276,900,000","$3,397,600,000","$2,716,000,000","$2,663,100,000","$2,801,500,000","$2,755,200,000","$2,791,700,000","$2,864,100,000","$2,866,300,000","$2,930,000,000","$3,080,300,000"
Vermont,  Wholesale trade ,"$1,110,100,000","$1,116,300,000","$1,111,700,000","$1,163,700,000","$1,244,300,000","$1,323,300,000","$1,475,300,000","$1,511,300,000","$1,481,900,000","$1,435,000,000","$1,425,100,000","$1,414,300,000","$1,302,200,000","$1,415,000,000","$1,456,300,000","$1,482,100,000","$1,482,700,000","$1,464,800,000","$1,512,400,000","$1,590,000,000","$1,513,500,000","$1,524,000,000","$1,541,000,000","$1,531,200,000","$1,585,400,000"
Vermont,  Retail trade ,"$1,543,100,000","$1,675,600,000","$1,756,100,000","$1,814,600,000","$1,947,000,000","$2,080,200,000","$2,182,600,000","$2,282,600,000","$2,333,500,000","$2,263,400,000","$2,173,200,000","$2,165,900,000","$2,068,900,000","$2,106,200,000","$2,108,600,000","$2,050,400,000","$2,107,500,000","$2,130,100,000","$2,203,500,000","$2,265,700,000","$2,343,900,000","$2,411,500,000","$2,428,300,000","$2,277,000,000","$2,342,700,000"
Vermont,  Transportation and warehousing ,"$490,600,000","$515,400,000","$529,600,000","$559,000,000","$516,400,000","$519,300,000","$528,600,000","$556,500,000","$573,200,000","$570,700,000","$563,000,000","$549,800,000","$517,700,000","$529,300,000","$538,700,000","$518,900,000","$493,500,000","$490,900,000","$463,000,000","$452,800,000","$475,200,000","$471,700,000","$476,700,000","$434,200,000","$437,800,000"
Vermont,  Information ,"$613,600,000","$604,000,000","$577,500,000","$517,700,000","$522,200,000","$579,600,000","$601,100,000","$693,700,000","$718,700,000","$694,700,000","$766,000,000","$918,400,000","$963,700,000","$978,800,000","$928,300,000","$862,500,000","$899,600,000","$865,300,000","$859,700,000","$883,200,000","$876,800,000","$899,400,000","$959,800,000","$956,900,000","$1,050,400,000"
Vermont,   Finance and insurance ,"$853,500,000","$973,500,000","$1,052,000,000","$1,110,100,000","$1,141,900,000","$1,235,500,000","$1,278,200,000","$1,310,200,000","$1,422,300,000","$1,387,500,000","$1,411,800,000","$1,278,400,000","$1,446,600,000","$1,324,700,000","$1,350,700,000","$1,422,600,000","$1,283,600,000","$1,650,800,000","$1,477,900,000","$1,524,600,000","$1,485,700,000","$1,492,800,000","$1,557,100,000","$1,510,700,000","$1,609,300,000"
Vermont,   Real estate and rental and leasing ,"$2,562,300,000","$2,548,700,000","$2,610,400,000","$2,658,200,000","$2,930,600,000","$3,040,900,000","$3,139,400,000","$3,382,300,000","$3,314,900,000","$3,263,600,000","$3,588,200,000","$3,800,400,000","$3,883,700,000","$4,205,400,000","$4,327,300,000","$4,375,200,000","$4,357,500,000","$4,344,400,000","$4,291,300,000","$4,271,600,000","$4,109,200,000","$3,853,600,000","$3,856,800,000","$3,954,500,000","$4,122,200,000"
Vermont,"   Professional, scientific, and technical services ","$1,075,500,000","$1,109,700,000","$1,236,200,000","$1,308,500,000","$1,298,000,000","$1,350,300,000","$1,391,000,000","$1,565,000,000","$1,555,700,000","$1,603,300,000","$1,601,500,000","$1,696,700,000","$1,659,700,000","$1,701,000,000","$1,777,100,000","$1,793,900,000","$1,825,100,000","$1,799,900,000","$1,900,100,000","$1,949,100,000","$2,024,800,000","$2,121,600,000","$2,184,200,000","$2,214,400,000","$2,548,100,000"
Vermont,   Management of companies and enterprises ,"$245,600,000","$244,200,000","$213,300,000","$213,200,000","$41,100,000","$41,300,000","$41,700,000","$40,300,000","$40,000,000","$22,700,000","$19,300,000","$90,800,000","$89,600,000","$104,900,000","$161,600,000","$218,400,000","$227,400,000","$255,300,000","$264,100,000","$266,800,000","$264,000,000","$267,200,000","$314,700,000","$317,300,000","$358,100,000"
Vermont,   Administrative and support and waste management and remediation services ,"$333,500,000","$355,300,000","$365,800,000","$377,600,000","$421,700,000","$421,000,000","$447,400,000","$493,000,000","$505,000,000","$498,900,000","$546,700,000","$563,400,000","$554,200,000","$576,000,000","$618,700,000","$659,800,000","$709,400,000","$730,100,000","$711,800,000","$727,200,000","$782,500,000","$819,400,000","$848,300,000","$827,300,000","$964,000,000"
Vermont,   Educational services ,"$621,400,000","$615,200,000","$660,400,000","$677,100,000","$667,200,000","$672,500,000","$687,400,000","$735,200,000","$712,900,000","$715,400,000","$711,900,000","$755,100,000","$788,000,000","$770,800,000","$773,100,000","$762,500,000","$741,700,000","$733,100,000","$730,000,000","$834,700,000","$837,900,000","$837,000,000","$809,700,000","$689,000,000","$689,200,000"
Vermont,   Health care and social assistance ,"$1,673,600,000","$1,694,300,000","$1,832,300,000","$1,953,200,000","$2,081,900,000","$2,223,400,000","$2,337,100,000","$2,418,100,000","$2,497,700,000","$2,581,900,000","$2,630,500,000","$2,818,000,000","$2,848,500,000","$2,830,200,000","$2,869,300,000","$2,942,400,000","$3,010,300,000","$3,018,600,000","$3,143,500,000","$3,221,600,000","$3,242,000,000","$3,332,500,000","$3,382,600,000","$3,323,000,000","$3,429,200,000"
Vermont,"   Arts, entertainment, and recreation ","$200,400,000","$238,100,000","$253,900,000","$289,500,000","$272,200,000","$300,400,000","$316,500,000","$304,500,000","$279,800,000","$272,500,000","$272,400,000","$277,600,000","$281,700,000","$306,500,000","$311,900,000","$324,300,000","$319,100,000","$339,200,000","$305,500,000","$311,500,000","$314,700,000","$332,000,000","$322,300,000","$216,200,000","$291,800,000"
Vermont,   Accommodation and food services ,"$1,039,600,000","$1,046,700,000","$1,134,300,000","$1,216,300,000","$1,184,100,000","$1,255,100,000","$1,264,000,000","$1,299,700,000","$1,318,000,000","$1,285,400,000","$1,251,200,000","$1,201,500,000","$1,126,000,000","$1,177,300,000","$1,220,100,000","$1,239,800,000","$1,293,800,000","$1,307,300,000","$1,401,400,000","$1,392,900,000","$1,489,000,000","$1,530,300,000","$1,557,900,000","$1,216,000,000","$1,507,500,000"
Vermont,  Other services (except government and government enterprises) ,"$824,000,000","$873,200,000","$887,500,000","$939,200,000","$827,300,000","$845,600,000","$813,000,000","$803,200,000","$790,000,000","$767,400,000","$721,900,000","$680,200,000","$638,200,000","$628,000,000","$615,500,000","$638,300,000","$628,000,000","$634,900,000","$633,700,000","$627,500,000","$620,700,000","$649,600,000","$642,100,000","$570,600,000","$611,600,000"
Vermont, Government and government enterprises ,"$3,350,100,000","$3,399,900,000","$3,470,200,000","$3,576,600,000","$3,712,900,000","$3,800,100,000","$3,942,100,000","$4,060,500,000","$4,107,300,000","$4,130,500,000","$4,083,900,000","$4,158,300,000","$4,081,000,000","$4,056,800,000","$4,193,900,000","$4,093,200,000","$4,146,400,000","$4,061,300,000","$4,071,000,000","$4,060,900,000","$4,082,800,000","$4,076,400,000","$4,089,800,000","$4,119,000,000","$4,040,300,000"
Virginia,"  Agriculture, forestry, fishing and hunting ","$1,563,200,000","$1,640,200,000","$1,617,400,000","$2,083,500,000","$1,845,400,000","$1,731,700,000","$1,609,000,000","$2,064,300,000","$2,275,300,000","$2,119,100,000","$1,663,600,000","$1,708,200,000","$2,057,200,000","$1,778,600,000","$1,807,800,000","$1,671,800,000","$1,868,800,000","$2,007,900,000","$2,164,100,000","$2,148,700,000","$2,316,600,000","$2,207,300,000","$2,161,000,000","$2,132,400,000","$1,861,100,000"
Virginia,"  Mining, quarrying, and oil and gas extraction ","$2,504,100,000","$2,861,200,000","$2,853,100,000","$2,913,900,000","$3,162,900,000","$2,839,100,000","$3,030,600,000","$3,261,000,000","$2,973,200,000","$3,419,200,000","$3,113,000,000","$3,165,800,000","$2,592,700,000","$2,768,900,000","$2,541,100,000","$2,206,300,000","$1,988,700,000","$1,760,600,000","$1,691,000,000","$1,462,700,000","$1,748,000,000","$1,788,400,000","$1,759,800,000","$1,646,700,000","$1,136,500,000"
Virginia,  Utilities ,"$5,312,100,000","$5,072,200,000","$5,919,000,000","$5,873,900,000","$5,027,600,000","$5,175,200,000","$4,926,800,000","$5,230,400,000","$4,940,600,000","$5,201,100,000","$5,283,800,000","$5,677,600,000","$5,841,600,000","$6,669,800,000","$6,759,900,000","$6,695,600,000","$6,402,100,000","$6,059,500,000","$6,305,300,000","$6,631,000,000","$6,761,000,000","$6,799,700,000","$7,093,500,000","$6,916,900,000","$6,557,500,000"
Virginia,  Construction ,"$18,916,400,000","$18,977,000,000","$19,786,800,000","$21,495,800,000","$21,757,200,000","$21,255,400,000","$22,115,500,000","$24,316,600,000","$24,421,200,000","$23,068,100,000","$21,107,600,000","$18,638,400,000","$15,800,200,000","$15,217,900,000","$15,597,200,000","$16,690,000,000","$17,148,500,000","$16,734,900,000","$17,293,800,000","$17,521,700,000","$18,024,100,000","$18,032,500,000","$18,385,600,000","$18,369,600,000","$18,719,200,000"
Virginia,  Manufacturing ,"$33,487,800,000","$34,942,900,000","$36,431,500,000","$39,996,300,000","$42,550,600,000","$38,084,700,000","$38,390,100,000","$38,757,800,000","$39,886,100,000","$40,247,700,000","$39,617,000,000","$37,715,600,000","$39,928,300,000","$42,263,900,000","$41,660,400,000","$40,359,900,000","$40,740,100,000","$38,441,100,000","$39,156,100,000","$38,227,100,000","$38,443,900,000","$40,407,700,000","$40,968,300,000","$39,580,600,000","$42,568,300,000"
Virginia,  Wholesale trade ,"$13,465,800,000","$14,459,600,000","$15,255,200,000","$16,281,100,000","$16,505,300,000","$16,576,900,000","$17,662,300,000","$18,516,500,000","$19,356,300,000","$19,724,400,000","$20,253,400,000","$20,290,400,000","$18,096,100,000","$18,707,600,000","$19,188,600,000","$19,126,700,000","$19,542,700,000","$19,743,300,000","$20,233,900,000","$20,606,900,000","$20,758,300,000","$21,140,300,000","$20,891,800,000","$21,362,700,000","$22,687,200,000"
Virginia,  Retail trade ,"$16,256,000,000","$17,826,300,000","$18,679,500,000","$19,375,300,000","$20,223,300,000","$21,458,900,000","$23,059,300,000","$23,837,000,000","$24,764,900,000","$24,797,200,000","$23,932,700,000","$22,823,500,000","$21,891,200,000","$22,397,100,000","$22,270,700,000","$22,296,800,000","$23,095,800,000","$23,224,700,000","$24,045,300,000","$24,641,100,000","$25,049,600,000","$25,741,800,000","$26,840,000,000","$26,723,500,000","$27,193,000,000"
Virginia,  Transportation and warehousing ,"$9,153,000,000","$9,872,800,000","$9,990,900,000","$9,821,700,000","$8,681,400,000","$8,476,200,000","$8,554,000,000","$9,735,700,000","$9,583,000,000","$11,614,900,000","$10,762,200,000","$10,751,100,000","$10,639,300,000","$10,945,300,000","$11,063,900,000","$11,095,000,000","$11,096,600,000","$11,323,000,000","$11,670,500,000","$11,690,800,000","$11,965,800,000","$12,020,900,000","$12,034,600,000","$10,323,500,000","$10,901,200,000"
Virginia,  Information ,"$10,048,100,000","$12,066,200,000","$12,862,500,000","$12,984,200,000","$13,349,800,000","$14,751,400,000","$15,101,700,000","$18,834,000,000","$19,973,500,000","$19,588,900,000","$20,896,300,000","$20,473,700,000","$19,017,800,000","$19,257,500,000","$18,066,200,000","$16,436,900,000","$17,707,600,000","$18,683,200,000","$20,108,100,000","$20,400,200,000","$19,461,100,000","$20,211,000,000","$23,055,100,000","$23,086,500,000","$26,218,100,000"
